"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","b","r","tau","sigma_prev","sigma_g","sigma_q"
18,1613.29318300788,"Successful completion",0.0199999999602474,0.995784558781265,0.400000387641247,0.999998481379329,0.1152569048679,0.0918333499921759,1.56771395262345,0.501625605611088,1.52214202489515,0.540927211768053,1.99996670956102
19,1616.50111015921,"Successful completion",0.0199999838306119,0.996210577002333,0.400400380697466,0.331272758923355,0.15905165504037,0.0309399923597844,4.99998958137538,3.9996422012159,1.99998765293102,0.576384524068129,0.927200777829424
20,1513.310630529,"Successful completion",0.0167867237162865,0.99569366576522,0.400474820014258,1,0.0900878361664987,0.0925383029618646,1.95900422404915,0.500000001979762,1.52162052358109,0.535905230829223,1.00091580983517
21,1484.26876825522,"Successful completion",0.0196071950424021,0.995654986612562,0.400000666552362,0.534757896189501,0.115693159862216,0.0989802727018248,2.05571917467728,0.501460874336007,1.9970860863025,0.545371730794774,0.816466189743876
22,1628.62261957547,"Successful completion",0.0199999999911322,0.995489967218248,0.413605702128153,0.551027352677724,0.123194287754667,0.0956762343952907,2.50535172246681,0.520063285158692,1.97741359599932,0.546366726099155,1.99999997023224
23,1659.39839682719,"Successful completion",0.0199999972452436,0.995761527705284,0.599999999999996,0.426613979037819,0.0702682246822074,0.0876363119019377,1.67877368806283,0.500005622887341,1.97816702866683,0.769459501854657,0.927306619554086
24,1607.3914852111,"Successful completion",0.019999998275381,0.994333162740796,0.40283318268199,0.674269175836154,0.642326513275338,0.0737895381341936,4.98461665188595,3.99998215386683,1.68270092193695,0.589735371281048,1.05602656192078
25,1662.17634554378,"Successful completion",0.001,0.996037434161104,0.416973006599338,0,0.00792665491480182,0.0351749633489519,4.99998451116835,4,2,0.572707322765366,1.1843933474579
26,1640.28817327243,"Successful completion",0.0199999999994927,0.993347222449016,0.409507978800053,0.656287943938395,0.600209175661706,0.2,4.99999987474028,0.500000000000041,1.67326042023097,0.592524506979109,1.17583898646845
27,1684.29286681627,"Successful completion",0.00100000011375458,0.994110996572374,0.400010124218881,0.684916446982178,0.669926096388772,0.0782675058243145,4.99999980884225,3.99999999217683,1.61484873612098,0.588482700361962,1.99999983337581
28,1517.12959431783,"Successful completion",0.02,0.995683590676482,0.400000000000003,0.999999999999845,0.108803552636362,0.0983880839711914,4.99158522576966,0.500001307804094,1.52495023825712,0.5464908789671,0.99255521095511
29,1610.74461867894,"Successful completion",0.001477828956071,0.994401862979606,0.412054494455262,0.628179260830507,0.607088689156298,0.0721202008142125,4.9374889670763,3.80182451964366,1.63968511022065,0.589278454167281,1.10547886011327
30,1607.68155007526,"Successful completion",0.0198862924366607,0.995731015832911,0.411579830909462,0.533851413373153,0.125192304240616,0.0916787535980254,4.94301170359128,0.562285819302203,1.51978273997074,0.545541735748806,1.99955985591522
31,1458.16536528313,"Successful completion",0.0198888644272903,0.995733061102369,0.418695619935086,0.524822580528712,0.112565834180301,0.0868977850959347,1.78972498754517,0.566493736661996,1.53876563408126,0.547163069093644,0.811089650952688
